958317359,Paula Calado Carrico Cabral Pinheiro,5/6/1952,Alvaiazere
287978892,Paula Moura Mateus Coelho,18/10/1966,Rogil
578270489,Pedro Amorim Arouca Amora Macedo,6/10/1965,Almargem do Bispo, Pero Pinheiro e Montelavar
002717472,Paula Mourao Ferraz Cabral Mateus,29/5/1992,Varzea
226801344,Paula Amorim Ferraz Rocha,7/1/1968,Santa Cruz/Trindade e Sanjurge
322874176,Paulo Paredes Mota Calheiros Macedo,3/3/1981,Barreira
196707776,Pedro Macedo Real Calado Pacheco,27/10/1986,Fiaes
853445551,Paulo Coelho Andrade Brito,14/3/1993,Tamanhos
904261396,Paula Cabral Carreira Moreira,11/8/1995,Santa Maria da Feira, Travanca, Sanfins e Espargo
100628553,Paula Clementino Pires Domingos Amora,27/7/1997,Guardao
854771620,Paulo Matos Azevedo Mota Pinheiro,12/6/1980,Liceia
109659028,Paula Coelho Baptista Dinis,20/8/1950,Pelma
837273370,Paulo Mateus Brito Arouca,23/11/1952,Alvados e Alcaria
943290968,Paulo Cipriano Moreira Moura,13/3/1994,Igreja Nova e Cheleiros
359832352,Paulo Ferraz Belchior Nunes,26/11/1976,Sa
455225098,Paulo Sequeira Clementino Mota Andrade,15/10/1994,Castro Verde e Casevel
016429503,Pedro Ferreira Ferro Moreira Castro,5/10/1999,Rio Tinto
368710203,Paula Pires Mora Mota Brito,23/2/1989,Pegarinhos
776844932,Pedro Ramalho Caneco Sequeira Pinto,1/9/1988,N.S. Conceicao, S.Bras Matos, Juromenha
070277089,Pedro Carvalheira Paredes Martins Castro,15/7/1951,Teixoso e Sarzedo
744532474,Pedro Farias Andrade Soeiro,27/5/1983,Parada e Sendim da Ribeira
549943871,Pedro Seixas Carrico Cardoso Ramalho,9/1/1955,Figueiras e Covas
629400964,Paula Carrico Leao Carreira Pacheco,22/8/1954,Serra D'el-Rei
024491659,Pedro Fonseca Arantes Castro,11/12/1973,Escalos de Cima e Lousa
625987607,Paula Castro Amorim Cunha,9/10/1999,Santiago de Ribeira de Alhariz
966895999,Pedro Matos Leao Brito Sequeira,16/11/1961,Tondela e Nandufe
356187604,Pedro Domingos Peres Quadros Bacelar,27/12/1969,Moimenta da Serra e Vinho
787487955,Paula Ramalho Pinto Nascimento Amorim,18/10/1953,Constantim e Vale de Nogueiras
739955589,Paula Belchior Leal Barbosa,9/11/1962,Bodiosa
264618229,Pedro Rosado Pacheco Rocha Peres,10/10/1999,Benedita
501802103,Paulo Nascimento Dias Cardoso Baptista,5/3/1953,Gafanha da Nazare
739347827,Paulo Matos Andrade Dinis,11/11/1962,Mata de Lobos
886717959,Paula Regueira Clementino Silva Pinheiro,1/3/2000,Vila Franca do Deao
417170884,Pedro Pacheco Amado Queiros Tinoco,28/12/1956,Santa Cruz da Trapa e Sao Cristovao de Lafoes
164554447,Paulo Brito Amorim Sequeira,7/7/1957,Avidos e Lagoa
518343718,Paulo Azenha Almeida Caneco Barbosa,10/4/1961,Larinho
299035796,Paulo Martins Rego Soeiro Domingos,4/4/1998,Abrigada e Cabanas de Torres
853880008,Pedro Andrade Queiros Estrela,26/6/1966,Paco
571595233,Pedro Barros Amorim Moura,7/5/1992,Sobradelo da Goma
468174686,Paulo Coelho Real Proenca Martins,10/4/1972,Ramela
746011128,Pedro Mora Soeiro Cabral Farias,21/8/1992,Campo
639810922,Paula Santos Quadros Barbosa Castro,14/11/1997,Caide de Rei
653752732,Paula Mourao Carmona Estrela,20/11/1977,Freixiosa
944134762,Paula Castanheira Dinis Andrade Belchior,16/11/1990,Borba da Montanha
360670972,Paulo Pinheiro Moura Pires Azenha,18/2/1998,Macieira de Sarnes
093479891,Pedro Nascimento Santos Mora,16/3/1958,Silva e Aguas Vivas
918796352,Pedro Nogueira Rocha Pacheco Matos,19/6/1973,S. Vicente da Beira
941061027,Paula Moura Dinis Quadros,8/8/1952,Travanca
603823675,Paulo Real Amorim Cipriano Amora,27/6/1995,Sapataria
596523073,Pedro Carrasco Mendes Seixas Rocha,26/5/1985,Lordosa
083543151,Paulo Amorim Lobato Almeida Leal,3/5/1959,Maceira
009676183,Paulo Brito Andrade Ferro Real,5/9/1980,Felgueiras e Macores
364829567,Paula Azevedo Pires Macedo,31/7/1970,Populo e Ribalonga
090274305,Paulo Valbom Mourao Macedo Silva,15/1/1974,Rendufinho
344092765,Pedro Caneco Azeredo Carmona Paredes,20/11/1995,Cinfaes
219666497,Paula Real Mateus Andrade,18/1/1986,Aguas Belas
970913443,Pedro Belchior Caneco Pires Sequeira,23/2/1981,Guia
723298621,Paula Soeiro Brito Caneco,14/11/1955,Sobreira
924838024,Pedro Pinto Rego Sequeira Cipriano,14/1/1975,Lourical
955260012,Paulo Calado Andrade Amado Rego,26/7/1996,Bemposta
083863895,Paulo Dias Bacelar Soeiro,27/2/1976,Vermiosa
100585713,Paulo Leao Rosado Quadros,31/3/1956,Sendim e Atenor
460091749,Paulo Quadros Barros Dias Domingos,11/6/1966,Alvaredo
055051626,Paulo Bacelar Macedo Calado,26/6/1999,Serro Ventoso
129406954,Paulo Barbosa Andrade Moura Dinis,31/8/1975,Ota
513966019,Paulo Sequeira Amado Valbom,1/2/1955,Alenquer (Santo Estevao e Triana)
327416980,Paula Barros Seixas Calado,7/12/1976,Erada
367484684,Paulo Pacheco Mourao Nunes Caiado,2/6/1982,Santa Maria Maior
646698687,Paulo Mota Castanheira Domingos Tinoco,30/1/1952,Jazente
623687099,Pedro Seixas Moura Queiros Lopes,14/1/1992,Fornelo do Monte
144211197,Paula Ferraz Carrasco Rego,3/6/1993,Amoreira da Gandara, Paredes do Bairro e Ancas
081227569,Paulo Vivas Antunes Mourao Arantes,27/5/1994,S. Joao de Fontoura
273457318,Pedro Cunha Leao Mora Pires,14/1/2000,Verdoejo
857540182,Paula Pacheco Tinoco Carmona Almada,25/2/1957,Alpiarca
074926589,Pedro Farias Amora Mateus Castanheira,3/1/1989,Brunhoso
274749674,Paula Carrasco Pacheco Leal Arantes,22/10/1986,Povoa da Isenta
464701495,Pedro Ferreira Paredes Ferro Proenca,11/5/1985,Cunha
370723783,Paula Brito Dinis Barbosa Mora,20/2/1999,Lourosa
668982579,Paula Nogueira Regueira Carreira Carvalheira,2/8/1997,Atalaia e Safurdao
084955531,Paula Almeida Rego Carvalheira Ferraz,24/3/1972,Luso
082463188,Paula Almada Pacheco Caiado Quadros,27/7/1952,Torres Novas (Santa Maria, Salvador e Santiago)
282188632,Paulo Real Coelho Moreira Cipriano,19/1/1968,Navio e Vitorino Dos Piaes
172039440,Paula Fonseca Lopes Bacelar Leao,15/12/1952,Tramagal
440848688,Pedro Queiros Nunes Arouca Peres,25/11/1998,Longos
442331418,Pedro Quadros Cabral Peres Leao,28/1/1991,Castro Marim
003546093,Pedro Matos Carmona Castanheira,11/7/1967,Gouveia (S. Simao)
191869844,Pedro Dinis Mourao Silva Real,26/8/1990,Cumeada e Marmeleiro
994827399,Pedro Nogueira Martins Cunha Leal,5/5/1954,Guiaes
455585774,Paula Castro Azenha Lopes Pinheiro,3/8/1992,Vila Cova A Coelheira
072525810,Pedro Carmona Cardoso Domingos,13/5/1965,Castanheira de Pera e Coentral
889359305,Pedro Mateus Ramalho Carrasco Cunha,7/4/1989,Vila de Frades
210600281,Paula Fonseca Bogas Arantes Lobato,13/4/1995,Carvalhais
826213477,Paula Azevedo Antunes Rocha,12/8/1957,S. Torcato
994230878,Pedro Andrade Cunha Soeiro Belchior,17/4/1995,Belmonte e Colmeal da Torre
186014244,Paula Soeiro Arantes Rosado Pinto,19/12/1996,Dominguizo
570432568,Pedro Nunes Castro Moura Tinoco,19/5/1968,Baldos
963406615,Paula Brito Carreira Rego Pacheco,16/7/1993,Figueiras e Covas
773061349,Paulo Soeiro Mourao Pacheco Rego,28/8/1977,Friande
859444150,Pedro Calheiros Azenha Andrade Carvalheira,30/8/1994,Avoes
379068322,Paula Almeida Carvalheira Carmona Ferreira,3/2/1983,Louredo
801513787,Pedro Vivas Clementino Cipriano Moreira,15/10/1976,Perafita, Lavra e Santa Cruz do Bispo
820013871,Pedro Pinto Ferro Amado Proenca,28/5/1970,Vimieiro
643644715,Paula Mota Nogueira Vivas Rego,12/1/1998,Cuide de Vila Verde
191356870,Paula Carrico Castanheira Carvalheira,29/6/1973,Germil
922317015,Paula Nunes Dinis Moreira Carrasco,20/11/1968,Branca
386712959,Pedro Andrade Regueira Arantes Calheiros,7/2/1950,Roios
264422361,Paula Ferraz Cipriano Brito Coelho,3/6/1989,Bougado (Sao Martinho e Santiago)
846170581,Paula Andrade Rego Azeredo Rosado,23/11/1998,Cabacos
162575653,Paulo Carmona Rocha Cunha Moreira,16/10/1974,Alhadas
603970438,Paula Nunes Sequeira Cunha,26/3/1967,Sande
061048227,Pedro Domingos Regueira Caiado Paredes,6/3/1996,S. Joao Baptista
865090507,Paula Lobato Real Pinheiro Amado,24/4/1974,Valadares
569293817,Paula Amora Carvalheira Antunes Silva,11/12/1987,Loivos da Ribeira e Tresouras
006501279,Pedro Proenca Soeiro Nogueira,23/5/1992,Landal
065381214,Pedro Barbosa Carrico Leao Antunes,19/4/1996,Cruz
061977046,Pedro Azevedo Seixas Caiado,5/2/1995,Sanfins Lamoso Codessos
538192895,Paula Almada Sequeira Mateus Soeiro,6/4/1960,Tramagal
443182170,Pedro Amorim Real Azevedo Clementino,31/5/1969,Izeda, Calvelhe e Paradinha Nova
749451181,Pedro Lopes Cardoso Mendes,24/10/1972,St.Tirso, Couto (S.Cristina e S.Miguel) e Burgaes
969652535,Pedro Mateus Queiros Pires Carvalheira,18/7/1989,Passos
864818627,Paula Arantes Almada Caneco,5/4/1998,Este (Sao Pedro e Sao Mamede)
486686345,Paula Brito Almada Clementino,20/3/1963,Lamas de Orelhao
707660103,Paulo Estrela Macedo Moreno Arantes,8/3/1969,Seixas
249959462,Paulo Mateus Lobato Aguiar Dias,26/10/1994,Trezoi
435449100,Paulo Rosado Tinoco Cipriano,19/10/1993,Azambuja
930471943,Pedro Fonseca Carneiro Belchior Arouca,29/6/1975,Bensafrim e Barao de Sao Joao
748862186,Paula Baptista Regueira Amorim,25/1/1999,Atiaes
904600137,Paula Dias Clementino Nascimento Caiado,26/3/1993,Nave
948185979,Pedro Brito Pinheiro Mota Dias,8/11/1998,S. Bento do Mato
730080589,Paula Calheiros Barbosa Arouca,19/4/1994,Parque Das Nacoes
179181283,Pedro Carvalheira Baptista Carrico Cunha,9/10/1957,Sendim
403428667,Paulo Nunes Azeredo Bogas Mota,3/6/1974,Grijo de Parada
650298181,Paula Dias Carmona Silva Pinto,27/5/1971,Vila Maior
611587813,Pedro Moreno Amado Ferraz,29/1/2001,Margem
792498984,Paula Calheiros Cardoso Cipriano Arantes,5/7/1978,Canas de Senhorim
026999906,Pedro Bacelar Caiado Barbosa Bogas,26/10/1998,Cabanas de Viriato
438703357,Pedro Pinto Rego Estrela Lopes,14/1/1997,Alegrete
262624413,Paula Leao Andrade Soeiro,27/2/1994,Alcacovas
022724120,Paula Calheiros Carmona Rego,18/2/1973,Sao Joao do Monte e Mosteirinho
144009336,Pedro Paredes Brito Seixas,20/2/1966,Messejana
257125143,Paulo Lopes Carreira Nunes Mora,15/2/1957,Ferro
011943372,Paulo Arantes Antunes Moreira Queiros,6/2/1954,Ramela
728081428,Pedro Cunha Dinis Bogas,16/7/1984,Santo Antonio de Monforte
429243132,Paula Dinis Regueira Baptista Amora,4/8/1998,Torres Novas (Santa Maria, Salvador e Santiago)
667165289,Paula Ramalho Eanes Vivas Cipriano,21/3/1990,Vade
118374691,Paulo Santos Cunha Carneiro Queiros,29/1/1980,S. Caetano
187433761,Pedro Almeida Moura Carreira Clementino,15/3/1962,Cativelos
224615082,Paulo Arouca Almeida Carneiro,26/8/1950,Nogueira do Cravo e Pindelo
204355650,Paulo Amorim Azevedo Nascimento,2/11/1983,Marinhais
324901830,Pedro Dinis Andrade Rego Mota,23/9/1962,Canidelo
764781511,Paulo Antunes Pires Baptista Rosado,22/6/1986,Golega
397131484,Paulo Paredes Azenha Ferraz Real,9/8/1992,Santa Comba
719903669,Pedro Santos Arouca Carrasco Antunes,2/5/1990,Rio Douro
457384379,Paulo Nogueira Macedo Barros Martins,19/6/1979,Valadares
893770240,Paulo Azeredo Santos Rosado,26/8/1973,Famalicao
640832106,Paulo Amado Brito Peres Cipriano,1/9/2000,Santa Comba de Vilarica
691071204,Paula Santos Peres Mendes Dias,27/3/1962,Carnaxide e Queijas
603236631,Paula Carneiro Farias Carrasco Caneco,18/2/1972,Requiao
508768196,Pedro Castro Coelho Barbosa,5/12/1999,Fratel
706558612,Pedro Azeredo Carvalheira Barbosa,18/1/1986,Lomba
801680124,Paulo Almada Aguiar Rego Brito,6/2/1956,Anreade e Sao Romao de Aregos
688421524,Pedro Quadros Castanheira Moura Brito,31/1/1988,Rogil
325850683,Pedro Almada Belchior Quadros Aguiar,1/2/1984,Poceirao e Marateca
709384270,Paulo Aguiar Proenca Rego Leal,12/3/1951,Fontelas
677590907,Paula Mourao Baptista Brito,10/1/1970,Vila Franca do Deao
965078159,Paulo Brito Antunes Calheiros Ferraz,27/8/1961,Seda
104490958,Pedro Andrade Rosado Cabral,30/3/1972,Arraiolos
596281126,Paula Amora Castro Queiros Cabral,12/1/1976,Santa Marinha e Sao Martinho
589213147,Pedro Mourao Mateus Cardoso Andrade,23/3/1994,Pera Velha, Aldeia de Nacomba e Ariz
379872806,Paula Pires Caneco Proenca Martins,1/3/1981,Sao Mamede de Infesta e Senhora da Hora
607691227,Pedro Cipriano Quadros Belchior Caiado,26/1/1965,Soutelo
867940529,Pedro Peres Ferreira Cipriano Soeiro,7/11/1998,Chamusca e Pinheiro Grande
708557710,Paulo Amorim Bogas Belchior Moura,3/11/1960,Loule (S. Clemente)
251880619,Pedro Ferro Valbom Calheiros Barros,29/8/1964,Bordeira
580921492,Pedro Martins Aguiar Rosado Bogas,16/6/1993,Sezures
952022695,Paula Carrasco Caiado Ferraz Queiros,25/2/1985,Picao e Ermida
146313967,Paulo Castanheira Rego Ferro Ferraz,13/1/1991,Queimadela
587203168,Pedro Nogueira Rosado Bacelar Dinis,19/8/1980,Almofala
849938135,Pedro Dinis Seixas Silva Baptista,27/5/1993,Monte
579120286,Pedro Fonseca Paredes Dinis Seixas,5/12/1951,Parque Das Nacoes
566479760,Pedro Matos Leao Seixas Azeredo,27/9/1958,Vila Verde e Barbudo
836181175,Pedro Soeiro Clementino Mora,7/4/1953,Valenca do Douro
387976019,Pedro Macedo Rocha Lobato Valbom,6/6/1981,Sobrado e Bairros
593906738,Pedro Almada Proenca Nogueira Amora,9/1/1978,Santa Barbara de Padroes
835940155,Paulo Castanheira Pinheiro Pinto,21/4/1960,Prozelo
250313691,Paula Mourao Bogas Calado,19/2/1991,Gouveia (Sao Pedro e Sao Juliao)
385803751,Pedro Paredes Ferreira Cipriano,9/5/1998,Selmes
294844577,Pedro Soeiro Matos Carreira,3/2/1953,S. Mamede de Ribatua
714952309,Pedro Soeiro Nunes Azevedo Aguiar,27/5/1999,Jarmelo Sao Pedro
754795454,Paula Dias Ferraz Mora Macedo,30/5/1998,Tonda
170426695,Paulo Azeredo Queiros Mendes Silva,4/5/1982,Atalaia
768732638,Paulo Aguiar Proenca Paredes Mourao,12/9/1962,Golega
536346427,Paulo Cipriano Andrade Tinoco Calheiros,23/7/1999,Cerdeira e Moura da Serra
502539970,Paulo Mendes Tinoco Brito,18/5/1990,Abrunheira, Verride e Vila Nova da Barca
274550025,Paulo Arouca Almeida Tinoco Belchior,18/8/1960,Tavira (Santa Maria e Santiago)
756459518,Paulo Almada Andrade Bogas,11/6/1968,Alpedrinha
732992387,Pedro Rego Seixas Sequeira Santos,16/1/1954,Grijo
264129376,Pedro Lopes Paredes Martins Carmona,9/8/1951,Vilar de Nantes
371469929,Paulo Rosado Mourao Arantes,5/10/1999,Mosteiro
267549449,Paulo Pacheco Castanheira Barros Peres,16/10/1985,Cete
078062296,Paula Domingos Pacheco Antunes,26/9/1965,Prados
101752464,Pedro Martins Soeiro Ramalho,11/2/1995,Tondela e Nandufe
292492138,Pedro Nascimento Moreira Pinto Baptista,1/8/1995,Viseu
141218229,Paulo Antunes Arantes Mendes,13/8/2001,Peredo
795284979,Paulo Silva Carrico Sequeira,11/9/1991,Mogadouro, Valverde, Vale de Porco e Vilar de Rei
814991297,Ricardo Andrade Nogueira Matos,21/2/1958,Manteigas (Santa Maria)
128786512,Ricardo Tinoco Belchior Caneco Pinto,15/5/1951,Sande Vila Nova e Sande Sao Clemente
357712942,Ricardo Carmona Amorim Moreno Dinis,19/5/1957,Belver
573442429,Rodolfo Pinheiro Queiros Arantes,1/4/1984,Gondar
329995175,Rodolfo Amorim Soeiro Paredes Rego,30/6/1986,Vale de Asnes
998081960,Ricardo Mota Rego Silva Nascimento,5/8/1956,Moita
175517158,Rita Belchior Calado Rego,10/12/1962,Rebordelo
997379682,Rita Andrade Barros Santos Carrico,16/8/1979,Malhadas
469590764,Rita Aguiar Arantes Azeredo Matos,15/11/1984,Lagos (Sao Sebastiao e Santa Maria)
862855655,Rodolfo Almeida Brito Almada,29/9/1999,Alem da Ribeira e Pedreira
138598727,Rita Ferreira Leal Rego Barbosa,12/10/1957,Lordosa
754854700,Rita Vivas Rego Moreno Barbosa,4/9/1993,S. Joao do Peso
861027637,Rita Pinheiro Azevedo Andrade Brito,6/9/1968,Segude
852292642,Rita Pinheiro Quadros Andrade Tinoco,27/5/1998,Real
114573072,Rodolfo Domingos Queiros Belchior,14/10/1976,S. Jose da Lamarosa
853892410,Ricardo Lopes Dias Mora Lobato,14/5/1993,Vilamar e Corticeiro de Cima
191314722,Ricardo Dinis Arouca Silva,27/1/1970,Canas de Senhorim
115406328,Rita Real Peres Azenha Cipriano,20/9/1955,Alpalhao
436679988,Rodolfo Nunes Farias Arouca Amado,7/8/1982,Donai
977214550,Rita Leal Pinto Cabral Almada,13/10/1960,Palhaca
113000915,Rodolfo Amorim Coelho Pacheco,6/2/1985,Asseiceira
464302803,Rodolfo Rego Mendes Andrade Ferro,31/7/1998,Sao Joao Baptista e Santa Maria Dos Olivais
417825733,Rita Queiros Carvalheira Andrade Moreno,9/1/1969,Parambos
082037433,Rita Domingos Caiado Estrela Mota,27/5/1984,Sabariz
455689931,Rita Arantes Barbosa Belchior Pinheiro,1/11/1982,Britelo
745592134,Rita Ferro Real Mendes,9/9/1992,Raposa
411877651,Rodolfo Mourao Seixas Moura,14/11/1999,Campia
860288134,Rodolfo Soeiro Mourao Rocha Pinheiro,18/7/1980,Vila Cova do Covelo/Mareco
847070833,Ricardo Moreno Mateus Macedo Cunha,24/6/1995,Trigaches e Sao Brissos
287600403,Rita Rego Moreira Dias Arouca,12/5/2001,Rebordainhos e Pombares
190088437,Rita Mateus Leao Calado Aguiar,24/3/1986,Ferral
009213997,Rita Calado Carneiro Ramalho Belchior,23/11/1988,Monchique
575845178,Rodolfo Pinto Brito Nunes Almeida,13/7/1999,S. Pedro
842678500,Rodolfo Amora Castanheira Soeiro Leal,1/11/1999,Cendufe
964447448,Rodolfo Mateus Moreno Pacheco Santos,15/7/1952,Freixiel
239003869,Ricardo Castanheira Ramalho Moura Moreno,19/1/1999,Benquerenca
108911712,Ricardo Ferro Farias Mourao Paredes,18/3/2001,Passos
462879482,Ricardo Seixas Cardoso Valbom Queiros,28/1/1951,Ranhados
963918103,Rodolfo Rego Quadros Cipriano,26/12/1967,Aguada de Cima
290593381,Ricardo Soeiro Quadros Leal Belchior,3/4/1984,Canedo, Vale e Vila Maior
090908149,Rita Mora Farias Mourao Mendes,5/12/1971,Carvalhosa
993858512,Ricardo Antunes Dias Brito Ferraz,20/8/1992,Maceira
928847976,Rodolfo Ferreira Leao Cabral Cunha,10/2/1970,Mouraz e Vila Nova da Rainha
887042335,Rita Soeiro Carreira Calado Bacelar,30/1/2001,Barqueiros
049196263,Ricardo Bogas Real Barbosa,21/4/1990,Quintas de Sao Bartolomeu
384305269,Rita Caneco Azeredo Rocha,10/3/1962,Cumeeira
001355682,Rita Paredes Cipriano Belchior Silva,23/11/2000,Fiaes
788325548,Rita Carneiro Moura Barbosa,11/5/1955,Almeirim
854121946,Ricardo Estrela Azevedo Caiado,20/3/1998,Aboim da Nobrega e Gondomar
317336458,Rita Antunes Nascimento Leal Regueira,8/9/1981,Valada
170637196,Ricardo Nogueira Calheiros Amora Eanes,26/7/1997,Alferce
907094948,Ricardo Amora Leao Dinis Barbosa,6/10/1972,Aldao
937708727,Rita Lopes Mora Soeiro Macedo,24/6/1988,Lordelo
163047900,Rita Arouca Andrade Brito Dinis,6/4/1987,S. Miguel de Vila Boa
114752442,Rita Calheiros Brito Coelho Baptista,30/9/1956,Santos Evos
373489547,Rodolfo Mendes Amora Carvalheira Queiros,10/1/1955,Vimeiro
686633585,Rita Soeiro Lobato Moura,31/10/1956,Algodres
222227193,Rita Quadros Antunes Mendes Almada,7/12/1956,Soajo
455641780,Rodolfo Carvalheira Matos Macedo Cunha,1/10/1964,S. Bento do Mato
365618443,Ricardo Carrasco Mendes Ferreira,26/8/1993,Figueiro da Serra e Freixo da Serra
475756268,Rodolfo Rego Aguiar Mota,4/7/1993,Santa Maria de Sardoura
436499861,Rodolfo Pinheiro Aguiar Tinoco Martins,31/3/1998,Albufeira e Olhos de Agua
352596316,Ricardo Antunes Amorim Bacelar Moreno,14/8/1961,Barrio
871273804,Rita Regueira Caneco Bogas Castro,16/12/1968,Capela
838499423,Ricardo Paredes Proenca Andrade Azenha,1/5/1997,Alfandega da Fe
501040866,Rodolfo Barbosa Silva Mota Valbom,11/7/2000,Oliveira do Douro
408513892,Rita Arouca Calheiros Macedo Ferreira,25/12/1972,Unhais da Serra
008308975,Ricardo Cabral Martins Calheiros Macedo,10/1/1997,Querenca, Tor e Benafim
434111880,Ricardo Andrade Barbosa Real Amado,18/9/1974,Valoura
181280785,Rita Nogueira Ferro Cunha Farias,25/8/1997,Morreira e Trandeiras
103852272,Rita Barbosa Brito Carmona Martins,22/11/1951,Tavora (Santa Maria e Sao Vicente)
262846336,Ricardo Nogueira Pinto Soeiro Ramalho,14/8/1953,Redondo
437056005,Rita Moreno Proenca Clementino,16/6/1985,Numao
163914349,Rodolfo Bogas Proenca Mota Matos,26/5/1977,Ala e Vilarinho do Monte
749660189,Ricardo Cipriano Bacelar Seixas,15/4/1968,Azias
802164793,Rita Sequeira Lopes Belchior Soeiro,25/4/2000,Alcorrego e Maranhao
755353895,Rita Moura Amorim Seixas Nunes,10/8/1996,Pera Velha, Aldeia de Nacomba e Ariz
063909715,Ricardo Silva Soeiro Seixas Moura,10/2/1951,Marvila
035463423,Rita Almeida Cabral Arantes,8/12/1985,Ferreira-A-Nova
257472184,Rita Leao Arantes Silva,28/1/1954,Aguas Belas
627683224,Ricardo Caiado Leal Leao,27/9/1999,Sobral de S. Miguel
986218772,Ricardo Castro Cardoso Nascimento Eanes,29/8/1970,Cavernaes
702186178,Ricardo Santos Nogueira Ramalho Silva,22/4/1973,Panoias de Cima
894906617,Rodolfo Pinto Peres Dinis,21/7/1953,Escariz (Sao Mamede) e Escariz (Sao Martinho)
536349901,Ricardo Ferraz Mourao Arouca Ferro,2/3/1985,Parada do Monte e Cubalhao
791449330,Rodolfo Calheiros Azevedo Ferreira,4/7/1974,Queluz e Belas
431030531,Rita Carvalheira Soeiro Santos Mora,26/6/1990,Amieira e Alqueva
513455610,Rodolfo Carmona Brito Leao Clementino,7/2/1994,Rebordoes
081117967,Rita Arouca Bogas Castro,3/5/1993,Freixo de Numao
708709801,Rita Amorim Cunha Rosado Bogas,8/5/1989,Teloes
980014800,Rodolfo Pinheiro Carrico Carreira Caiado,25/9/1961,Quintela
423141131,Rita Dinis Regueira Barros Cunha,17/6/2001,Arraiolos
341271714,Rodolfo Soeiro Mendes Amorim Carrico,6/2/1959,Ferreirim e Macieira
922671427,Rita Pacheco Rocha Cardoso,16/2/1994,S. Domingos de Ana Loura
293803438,Rodolfo Matos Silva Azeredo Pinto,2/2/1970,Roriz
196715731,Ricardo Sequeira Rosado Mota Rocha,24/12/1968,Castainco
067852471,Rita Ferro Clementino Rego Arantes,20/3/1989,Vilarinho de Agrochao
154442956,Ricardo Azevedo Carreira Nogueira,15/9/1966,S. Matias
067120149,Rodolfo Cipriano Carreira Coelho Paredes,28/3/1953,Portela e Extremo
313295539,Rodolfo Amora Rocha Santos,3/8/1984,Armacao de Pera
378599117,Rita Cardoso Santos Nogueira Cabral,5/9/1988,Turiz
954400981,Ricardo Macedo Clementino Peres Tinoco,10/4/1965,Alvorge
205095450,Rita Carneiro Pinheiro Baptista Almada,10/1/1986,Isna
161895019,Rodolfo Soeiro Andrade Belchior Amado,29/11/1987,Irivo
085930294,Rodolfo Soeiro Silva Valbom,11/6/1952,Esposende, Marinhas e Gandra
509099738,Ricardo Domingos Pacheco Cardoso,26/4/1967,Outeiro da Corticada e Arruda Dos Pisoes
473947231,Rodolfo Carreira Brito Baptista Rego,15/8/1997,Rochoso e Monte Margarida
416928244,Ricardo Soeiro Nascimento Rego,27/9/1994,Bragado
399833654,Rodolfo Caneco Barros Amorim Paredes,21/5/1955,Molelos
453384553,Rita Leao Moreno Ferraz Andrade,12/4/1991,Lamego (Almacave e Se)
581428093,Ricardo Lobato Domingos Calado Andrade,5/4/1961,Seara
556076452,Ricardo Rosado Andrade Aguiar Almeida,4/7/1968,Santiago da Guarda
152666842,Rita Pinto Soeiro Carreira,29/3/2001,Quiaios
622082127,Rodolfo Carreira Domingos Nogueira Andrade,13/9/1954,Aguas Belas
458708459,Rita Carmona Carreira Calheiros Martins,12/6/1995,Janeiro de Cima e Bogas de Baixo
481250668,Rita Quadros Barros Ferreira Arouca,2/2/1973,Vreia de Bornes
294586736,Rodolfo Santos Amado Aguiar Ramalho,16/1/1970,Armamar
948698015,Ricardo Lobato Bacelar Soeiro Mateus,9/11/1977,Abambres
829420429,Ricardo Caneco Barros Almada Brito,31/3/1951,Perre
911358869,Ricardo Azeredo Andrade Ferreira Ramalho,23/10/1954,Jugueiros
159907180,Rodolfo Pacheco Ferraz Regueira,15/10/1994,Troviscal
117257449,Rita Ferro Pinheiro Caiado,12/12/1995,Aguieiras
983417071,Rita Baptista Cipriano Lopes Amorim,28/8/1972,Escapaes
379322130,Rodolfo Almeida Silva Estrela,1/6/1996,Atouguia da Baleia
549829599,Rita Azevedo Soeiro Proenca Belchior,21/6/1989,Valhascos
757168169,Rita Moura Leao Valbom Belchior,5/8/1982,Costa da Caparica
853845737,Rita Regueira Aguiar Azenha Santos,17/2/1966,Macieira da Maia
795768585,Rodolfo Eanes Sequeira Baptista Mota,25/8/1993,Sao Pedro de Casteloes
615096670,Rita Azevedo Lobato Moura Amado,2/12/1952,Seda
277965653,Ricardo Carvalheira Amora Carrasco Lopes,14/7/1997,Bemposta
291605809,Rodolfo Almada Macedo Aguiar Nunes,15/12/1952,Alcaide
140854855,Rodolfo Farias Soeiro Azevedo Andrade,30/7/1961,Pombalinho
923140551,Ricardo Rego Ramalho Pires,20/4/1953,Piodao
536394019,Ricardo Cabral Amorim Dias Fonseca,10/6/1954,Lagos da Beira e Lajeosa
486798314,Ricardo Ramalho Barros Cunha,31/12/1994,Torre do Terrenho, Sebadelhe da Serra e Terrenho
791541319,Rodolfo Rego Real Ferraz Barbosa,18/8/1954,Sao Teotonio
687782309,Rita Regueira Ferreira Rocha Dinis,21/2/1967,Agueda e Borralha
252483664,Ricardo Antunes Mateus Farias,24/9/1957,Fermentelos
746380363,Ricardo Cunha Nascimento Moreno Amorim,23/2/1960,Carrico
902816239,Ricardo Arouca Quadros Ferraz Calheiros,4/9/1984,Odiaxere
717326239,Rodolfo Arantes Vivas Rocha Azeredo,11/3/1988,Alvaro
